symbol,region,market_cap,dividend_yield,safe_dividend_yield,buyback_yield,shareholder_yield,gross_profitability,base_book_equity,rd_asset_5y,sga_asset_3y_30pct,adjusted_book,adjusted_book_to_market,sector,industry,exchange,listing_exchanges,currency_code,currency_name,company_name,asset_type,country,country_iso,isin,primary_ticker,home_category,international_domestic,payout_ratio,shares_outstanding,price_proxy,52_week_high,200_day_ma,recency_ratio,distance_from_high,price_to_200dma,dividend_safety_pass,piotroski_score,total_revenue,full_time_employees,revenue_per_employee,gross_profit_per_employee,earnings_surprise_pct,earnings_report_date,pead_signal,pead_signal_v2,pead_surprise_component,pead_decay_component,pead_breadth_component,pead_revision_component,pead_analyst_count,pead_filter_pass,pead_has_setup_coverage,sue_signal,sue_has_coverage,sue_surprise_raw,sue_surprise_pct,sue_std_error,sue_report_date,revision_impulse_signal,revision_impulse_has_coverage,revision_impulse_analyst_count,revision_impulse_drift_7d,revision_impulse_drift_30d,revision_impulse_breadth,revision_impulse_growth_component,revision_impulse_coverage_component,revision_impulse_disagreement,revision_impulse_disagreement_penalty,revenue_growth_yoy,revenue_growth_yoy_prev,revenue_acceleration,revenue_growth_has_coverage,price_momentum_1m,price_momentum_6m,price_momentum_6m_ex_1m,price_momentum_has_coverage,price_momentum_effective_signal,price_momentum_signal_coverage,price_momentum_proxy_used,beneish_m_score,beneish_data_status,beneish_is_missing,beneish_is_pathological_clipped,beneish_hard_filter_pass,accrual_ratio,accrual_volatility,accrual_measure_count,accrual_is_quarterly,listing_symbol,analysis_symbol,listing_exchange,listing_currency_code,listing_currency_name,listing_country,listing_country_iso,analysis_exchange,analysis_currency_code,analysis_currency_name,analysis_country,analysis_country_iso,error,error_stage,sentiment_latest,sentiment_speed,sentiment_acceleration,sentiment_count_days,sentiment_article_count_recent,sentiment_article_count_total,sentiment_latest_count,sentiment_filter_pass,news_event_signal,news_event_effective_signal,news_event_breadth,news_article_count_recent,news_positive_article_share,news_negative_article_share,news_novelty_score,news_saturation_score,news_peer_spillover_signal,news_confirmation_signal,news_macro_multiplier,news_unique_title_ratio,news_novelty_multiplier,news_saturation_multiplier,news_peer_coverage,news_confirmation_coverage,beneish_hard_filter_threshold,beneish_missing_penalty_applied,forensic_penalty,earnings_signal_confidence,revision_signal_confidence,growth_signal_confidence,momentum_signal_confidence,news_signal_confidence,contrib_shareholder_yield,contrib_gross_profitability,contrib_adjusted_book_to_market,contrib_earnings,contrib_revision_impulse,contrib_growth,contrib_momentum,contrib_news_event,contrib_employee_efficiency,contrib_forensic,passes_size,passes_trend_gate,passes_quality_gate,passes_forensic_gate,factor_non_null_count,factor_positive_count,passes_factor_gate,z_shareholder_yield,z_gross_profitability,z_adjusted_book_to_market,z_pead_signal,z_sue_signal,z_revision_impulse_signal,z_revenue_growth_yoy,z_revenue_acceleration,z_price_momentum_effective_signal,z_beneish_risk,z_accrual_volatility_risk,life_cycle_growth_score,life_cycle_mature_score,life_cycle_recovery_score,life_cycle_confidence,life_cycle_stage,life_cycle_tilt_strength_applied,life_cycle_core_weight_shareholder_yield,life_cycle_core_weight_gross_profitability,life_cycle_core_weight_adjusted_book_to_market,life_cycle_pead_multiplier,life_cycle_growth_multiplier,life_cycle_momentum_multiplier,life_cycle_revision_impulse_multiplier,life_cycle_forensic_multiplier,news_own_confidence,news_has_coverage,composite_score,sentiment_has_coverage,rank,regime,neutralize_by,macro_state
PHIN.US,US,2637936640.0,0.0175,0.0,0.1049107142857143,0.1049107142857143,0.19046371495939218,1587000000.0,327400000.0,263400000.0,2177800000.0,0.8255694875218837,Consumer Cyclical,Auto Parts,NYSE,US,USD,US Dollar,PHINIA Inc.,Common Stock,USA,US,US71880K1016,PHIN.US,Domestic,,,40100000.0,65.78395610972568,80.7601,58.9035,0.8145601121064199,-0.18543988789358012,1.1168089520949633,0.0,7.0,3483000000.0,12500.0,278640.0,58160.0,-3.2787,2026-02-12,-0.0,-0.0,-0.130401230925219,0.0,1.0,0.1301707770304389,4.0,1.0,1.0,-0.14576456097349957,1.0,-0.040000000000000036,-3.2787,0.2744151234899418,2026-02-12,0.024972873667260788,1.0,4.0,0.019651014753238938,0.022122369504980078,-0.5,0.5652,1.0,0.13240470306298216,0.06620235153149108,0.0672268907563025,0.08224076281287251,-0.01501387205657001,1.0,,,,0.0,0.01102185809897313,1.0,1.0,-2.6442065585753767,ok,0.0,0.0,1.0,-0.013070220399794977,0.00931016861799264,8.0,1.0,PHIN.US,PHIN.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.6702695312500001,0.10691015625,0.5373632812499999,8.0,5.0,8.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,-0.33690160740371633,1.0,1.0,1.0,0.865,0.0,0.4430489094975275,-0.12640433248201446,0.2128856203334946,-0.046579682686730656,-0.06652688124122481,-0.06255094202393033,-0.037808881369545286,0.0,0.0,0.03486931636628464,True,True,True,True,3,3,True,1.6215034540387565,-0.5373603283387008,1.4048645976788783,-0.3119080856670442,-1.0405472849298305,-1.148996221782812,-0.5517047040727442,-0.7489111576690564,-0.4529501496845702,-0.002689224688793294,-0.6711139901186394,-0.9811977381794162,1.326568754940804,0.46586861958491244,0.8607001353558916,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.35093312639386126,True,23,neutral,sector,neutral
BHE.US,US,2018357376.0,0.012,0.012,0.01539758970592231,0.02739758970592231,0.1300656702297372,1099803000.0,,92260600.0,1192063600.0,0.5906107680308049,Technology,Electronic Components,NYSE,US,USD,US Dollar,Benchmark Electronics Inc,Common Stock,USA,US,US08160H1014,BHE.US,Domestic,Domestic,,36193000.0,55.76651219849142,60.9259,45.2202,0.9153170030888574,-0.08468299691114256,1.2332212639150517,1.0,6.0,2659108000.0,11840.0,224586.82432432432,22758.361486486487,9.6525,2026-02-04,0.0,0.0,0.3679932113142259,0.0,1.0,0.16666666666666666,3.0,1.0,1.0,2.5286086871208666,1.0,0.0625,9.6525,0.0247171499166065,2026-02-04,0.15931057581018515,1.0,3.0,0.006944444444444451,0.006944444444444451,0.3333333333333333,0.5236,0.75,0.048611111111111154,0.024305555555555577,0.07222551215049156,0.03486294882378793,0.037362563326703624,1.0,,,,0.0,0.12195477262588372,1.0,1.0,-2.918148450640605,ok,0.0,0.0,1.0,-0.02546614403642949,0.00723351696267443,8.0,1.0,BHE.US,BHE.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.9664445681020462,0.0045420896537702315,-0.009586884521001426,6.0,6.0,8.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,-0.7860311470119508,1.0,0.925,1.0,0.865,0.0,0.17023225532051894,-0.18333964602386882,0.26938738795484785,0.024356020886526168,-0.01718433439547132,0.00010441219291296215,-0.005353659345548359,0.0,0.0,0.09235865977390421,True,True,True,True,3,3,True,0.6629442467807733,-0.846696673236656,1.4430233503392234,0.1394665542954257,0.6249104728899495,-0.33931796905780715,-0.396483087076355,0.32622945934992,-0.05513765305610009,-0.7531881163341658,-0.8188741776897358,0.1536770477501545,-0.03283484248179247,0.3964075932605987,0.2427305455104442,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.3505610963638216,True,24,neutral,sector,neutral
TWLO.US,US,19853697024.0,0.0,0.0,0.03698164391351255,0.03698164391351255,0.2490179502583695,7821546000.0,2978741400.0,259863500.0,11060150900.0,0.5570826877548305,Technology,Software - Infrastructure,NYSE,US,USD,US Dollar,Twilio Inc,Common Stock,USA,US,US90138F1021,TWLO.US,Domestic,Domestic,,159788944.0,124.24950392062169,145.9,119.8725,0.85160729212215,-0.14839270787784997,1.0365138286147506,1.0,6.0,5067220000.0,5587.0,906966.1714694827,435497.94165025954,8.1301,2026-02-12,0.0,0.0,0.3142047973006828,0.0,1.0,0.01789887560065341,28.0,1.0,1.0,1.0468478451804282,1.0,0.10000000000000009,8.1301,0.09552486587271401,2026-02-12,0.0963465218224054,1.0,28.0,0.0,0.008137078475862685,-0.2857142857142857,0.7152,1.0,0.23872936389953833,0.11936468194976917,0.14319550398172143,0.1470940299863539,-0.0038985260046324743,1.0,,,,0.0,-0.028203459157659587,1.0,1.0,-2.8271821121771414,ok,0.0,0.0,1.0,-0.03623643312556982,0.0064986603499356975,8.0,1.0,TWLO.US,TWLO.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.921309499084925,0.012574735091735345,-0.014350124304043255,18.0,8.0,33.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,-0.6875678410840591,1.0,1.0,1.0,0.865,0.0,0.23844175123028755,-0.00373431036333799,0.19355647616105168,-0.007257166888262876,-0.054095000899358245,-0.005154680301963463,-0.08732648102566264,0.0,0.0,0.07116327155220012,True,True,True,True,3,3,True,0.8726669108506605,-0.015875011588289002,1.2773086344872038,0.1394665542954257,-0.44421171253973424,-0.9342832625105052,0.05473298680438986,-0.1436960043528066,-1.0461706672935713,-0.5039741838494938,-0.8711614983186245,-0.2677650511696898,0.6268548900074135,-0.19954383169364937,0.8263987217010629,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.34559385946495413,True,25,neutral,sector,neutral
HTHT.US,US,16063352832.0,0.0404,0.0404,0.009399965225985296,0.049799965225985295,0.14960097043831413,12812153000.0,,713300000.0000001,13525453000.0,0.8420068426222813,Consumer Cyclical,Lodging,NASDAQ,US,USD,US Dollar,Huazhu Group Ltd,Common Stock,USA,US,US44332N1063,HTHT.US,ADR,Domestic,,324749400.0,49.46384144820591,56.64,42.5864,0.8733022854556128,-0.12669771454438716,1.1614938442367966,1.0,5.0,24617515000.0,28502.0,863711.8447828223,340201.52971721283,45.0,2026-03-25,0.0782184645031406,0.0782184645031406,0.9468060128462683,0.8312378961427878,1.0,0.09938548108529723,6.0,1.0,1.0,0.9379311511215371,1.0,1.2599999999999998,45.0,1.3433821858814976,2026-03-25,0.3084693683429991,1.0,5.0,0.0,0.08243955515989089,0.6,0.7248,1.0,0.24638602738564577,0.12319301369282289,0.06839473318944056,0.08056504191244951,-0.012170308723008949,1.0,,,,0.0,0.06062679866338228,1.0,1.0,,missing,1.0,0.0,1.0,-0.03423511089059103,0.015440484190566806,8.0,1.0,HTHT.US,HTHT.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,0.9216273953934333,0.012268602952631547,-0.002371080218644961,13.0,7.0,23.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.25,0.00753846080440633,1.0,1.0,1.0,0.865,0.0,0.07616945010571453,-0.169618039057986,0.2729323034220602,0.0854616064175581,0.09035579470342547,-0.06568459759135266,0.02052321083331261,0.0,0.0,-0.0008857691445177438,True,True,True,True,3,3,True,0.2966306158193281,-0.7833277335586478,1.4620123454551472,2.0,-0.07323265693294195,1.6503341498342552,-0.5411448987263068,-0.7111247067751414,0.21136975767151264,0.25,-0.23492307839118734,-0.2214780447014207,0.25817191792508987,0.45492615549604465,0.19675423757095478,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.30925395968821445,True,26,neutral,sector,neutral
WTS.US,US,9632571392.0,0.0072,0.0,0.0,0.0,0.41857559350270723,2027700000.0,129459999.4,368550000.0,2525709999.4,0.26220516792615123,Industrials,Specialty Industrial Machinery,NYSE,US,USD,US Dollar,Watts Water Technologies Inc,Common Stock,USA,US,US9427491025,WTS.US,Domestic,Domestic,,33500000.0,287.53944453731344,344.6212,280.9339,0.8343637725633637,-0.1656362274366363,1.0235128068820225,0.0,6.0,2438500000.0,5700.0,427807.01754385966,211578.94736842104,12.931,2026-02-16,0.0,0.0,0.47556702990224436,0.0,1.0,0.0007278232262948251,11.0,1.0,1.0,2.631174057921089,1.0,0.30000000000000027,12.931,0.11401754250991385,2026-02-16,0.2754826926824059,1.0,9.0,0.05872671269917156,0.05982396877522717,0.6666666666666666,0.3356,1.0,0.03370143662170527,0.016850718310852636,0.15673575129533668,0.1252759381898454,0.031459813105491286,1.0,,,,0.0,-0.04268935512950807,1.0,1.0,-2.4453234272124154,ok,0.0,0.0,1.0,-0.025327292833446296,0.015353907706561714,8.0,1.0,WTS.US,WTS.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.9798400126553152,0.004450454132007953,-0.000530405380174459,9.0,5.0,14.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,0.1505466588709762,1.0,1.0,1.0,0.865,0.0,-0.0935291801534005,0.3184602550076515,-0.05409370239090156,0.052066880952742936,0.11153807513428916,0.10554028817684244,-0.11934810141657154,0.0,0.0,-0.015054665887097621,True,True,True,True,3,2,True,-0.399534269819484,1.204466536454774,-0.33493502107628104,-0.15987029161751326,1.6245629095736882,1.58210035651474,1.194751428050023,0.6555946834614694,-1.2687327238490098,0.5421765807182999,-0.24108326297634747,0.7278890350586117,0.3240291524439677,-0.970906245853001,0.403859882614644,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.30557984942355476,True,27,neutral,sector,neutral
CTVA.US,US,57473904640.0,0.0084,0.0084,0.03280067241379314,0.04120067241379314,0.17703349282296652,24144000000.0,4121600000.0,2016400000.0,30282000000.0,0.5268825946258173,Basic Materials,Agricultural Inputs,NYSE,"US,XETRA",USD,US Dollar,Corteva Inc,Common Stock,USA,US,US22052L1044,CTVA.US,Domestic,,,673170732.0,85.37790178316902,85.555,71.0314,0.9979300074007249,-0.0020699925992750945,1.2019740816479616,1.0,6.0,17401000000.0,21500.0,809348.8372093023,352790.6976744186,0.0,2026-02-03,0.0,0.0,0.0,0.0,1.0,0.0004348869293983418,23.0,1.0,1.0,0.0,1.0,0.0,0.0,0.21539208434852014,2026-02-03,0.13661129951553147,1.0,4.0,0.0,-0.015673981191222656,0.0,0.6484,1.0,0.27272727272727276,0.13636363636363638,-0.017094017094017144,0.12553740326741192,-0.14263142036142906,1.0,,,,0.0,0.13055865566142877,1.0,1.0,-2.662998233889474,ok,0.0,0.0,1.0,-0.11587079477440825,0.06409498256812797,8.0,1.0,CTVA.US,CTVA.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.9670115088642891,0.004432527232662076,-0.014324688413205444,15.0,8.0,27.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,0.9729142872545891,1.0,1.0,1.0,0.865,0.0,0.2708863097048752,0.02424808990621529,0.14868931100876445,-0.0337366128303346,0.026578757740775887,-0.04414494020317522,-0.0077056440532782804,0.0,0.0,-0.10069662873084996,True,True,True,True,3,3,True,0.991409926584457,0.10308160565180124,0.9812233854134667,-0.12914301622693636,-0.8987923678336431,0.45904590225865094,-0.5035372664182398,-0.4351234349967381,-0.09231356498581306,-0.05417142549082197,2.0,-0.7223089297022757,0.4144918871726431,0.39323422605089237,0.02125766112175076,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.2841186425429928,True,28,neutral,sector,neutral
JBL.US,US,28687304704.0,0.0012,0.0012,0.10780370072405465,0.10900370072405466,0.14269535673839184,1513000000.0,97600000.0,689200000.0,2299800000.0,0.08016786602051633,Technology,Electronic Components,NYSE,"F,US",USD,US Dollar,Jabil Circuit Inc,Common Stock,USA,US,US4663131039,JBL.US,Domestic,Domestic,,110900000.0,258.67722907123533,283.76,226.9498,0.911605684632208,-0.08839431536779196,1.1397993259797334,1.0,5.0,29802000000.0,135000.0,220755.55555555556,19600.0,7.1713,2026-03-18,0.01377576027998729,0.01377576027998729,0.27923482756258133,0.7462742321549556,1.0,0.06610701474691112,8.0,1.0,1.0,1.6704706958158038,1.0,0.18000000000000016,7.1713,0.1077540602483266,2026-03-18,0.40878914401315336,1.0,10.0,0.07261580287936732,0.07418112414782667,0.9,0.7168,1.0,0.14565726329664905,0.07282863164832452,0.23097502972651607,0.18744638261366875,0.04352864711284732,1.0,,,,0.0,0.05993155150809955,1.0,1.0,-2.4365193592109993,ok,0.0,0.0,1.0,-0.00942261427425822,0.005479300046092304,8.0,1.0,JBL.US,JBL.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.96921898471789,0.003841717585628568,-0.00036940427738407777,25.0,8.0,80.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,-0.18869784203003703,1.0,1.0,1.0,0.865,0.0,0.4684003418773606,-0.1784198520883868,-0.163638274219485,0.023578020393180667,0.09854548013280029,0.046789457413572884,-0.038771827545261484,0.0,0.0,0.019530226650108833,True,True,True,True,3,3,True,1.7142865176859514,-0.758484684961251,-1.0798738680240154,0.5051942654686531,0.005745531628000415,1.7019944755233212,0.6128214401308135,0.3964554235547194,-0.46448623852480136,0.5662964523714458,-0.9436921364315198,0.3219298544986299,0.33163285159260936,-0.9949462719378703,0.009702997093979482,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.27601357261389003,True,29,neutral,sector,neutral
SLAB.US,US,6894685184.0,0.0,0.0,-0.016464229132366226,-0.016464229132366226,0.3600227523936101,1094418000.0,1009244400.0,97367600.0,2201030000.0,0.31923575061958914,Technology,Semiconductors,NASDAQ,US,USD,US Dollar,Silicon Laboratories Inc,Common Stock,USA,US,US8269191024,SLAB.US,Domestic,International/Domestic,,32721000.0,210.71132251459306,209.57,150.1953,1.0054460204924038,0.005446020492403836,1.4029155540459193,1.0,5.0,784764000.0,1930.0,406613.4715025907,236778.75647668395,1.8182,2026-02-04,0.0,0.0,0.07260004247918374,0.0,1.0,0.25022070183182515,10.0,1.0,1.0,0.13584712216226502,1.0,0.010000000000000009,1.8182,0.07361215932167728,2026-02-04,0.32165112653751543,1.0,8.0,0.027144408251900065,0.02762697550971157,0.375,1.0,1.0,0.20026541199179637,0.10013270599589819,0.25237445037263373,0.23801195949397513,0.014362490878658596,1.0,,,,0.0,0.2638012173021889,1.0,1.0,,pathological_clipped,0.0,1.0,1.0,-0.008748866152021263,0.02670298063094852,8.0,1.0,SLAB.US,SLAB.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,0.9832618678077851,0.003201122922968369,-0.00509461513637155,11.0,7.0,14.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,0.5664383739678542,1.0,1.0,1.0,0.865,0.0,-0.06949363250792454,0.2007948424357884,0.016430667625197744,-0.03355117242510053,0.08422523387499446,0.04375089283508038,0.08287816148280003,0.0,0.0,-0.056643837396785426,True,True,True,True,3,2,True,-0.2968601635940643,0.7594375266728506,0.10173468932806126,0.1394665542954257,-1.1015182470043228,1.1946841684396379,0.7488755993341236,0.06428000805088722,0.8810381926282642,,0.5664383739678542,0.8248036969598742,-0.3597628473800704,0.046298971258950244,0.778504725700924,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.26839115592405055,True,30,neutral,sector,neutral
R.US,US,8120032768.0,0.0172,0.0,0.055025545960121214,0.055025545960121214,0.15280405199243302,3052000000.0,,878700000.0,3930700000.0,0.4840744012130568,Industrials,Rental & Leasing Services,NYSE,US,USD,US Dollar,Ryder System Inc,Common Stock,USA,US,US7835491082,R.US,Domestic,Domestic,,41800000.0,194.2591571291866,229.4092,185.9543,0.8467801514899429,-0.1532198485100571,1.0446607426081926,0.0,8.0,12665000000.0,51600.0,245445.73643410852,48527.13178294573,0.5602,2026-02-11,0.0,0.0,0.022404250262942647,0.0,1.0,0.0005666250106727207,10.0,1.0,1.0,0.14695984670023732,1.0,0.020000000000000018,0.5602,0.13609159541922494,2026-02-11,0.17966121209291847,1.0,8.0,-0.014759381790658579,-0.013233391117513442,0.125,0.6512,1.0,0.07902190101814104,0.03951095050907052,-0.004390090937598012,0.0009469696969697239,-0.005337060634567736,1.0,,,,0.0,-0.024597464283194766,1.0,1.0,-3.1055376844026052,ok,0.0,0.0,1.0,-0.03740701381509033,0.006158680238901896,8.0,1.0,R.US,R.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.9870872271752825,0.001750864286691578,3.943936239036994e-06,13.0,9.0,20.0,2.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,-1.0809585260574273,1.0,1.0,1.0,0.865,0.0,0.28315635450937504,-0.14597479727022195,0.09142079716040377,-0.019046746159352375,0.03259945273016878,-0.021791919829410974,-0.08241697669220278,0.0,0.0,0.11187920744694371,True,True,True,True,3,3,True,1.0363167520053145,-0.6205567756268386,0.6032997495135453,-0.15987029161751326,-0.3769933371641567,0.5630302716782174,-0.7816841691121036,0.22138908958707304,-0.9873548377274286,-1.266564917466759,-0.8953521346480955,-0.5587301903038606,0.6699980828828977,-0.4250455105668378,1.0950435934497356,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.24982537189570322,True,31,neutral,sector,neutral
SYNA.US,US,2891113984.0,0.0,0.0,0.010075566750629705,0.010075566750629705,0.18588453799721405,1394900000.0,1036160000.0,103850000.0,2534910000.0,0.8767935176643662,Technology,Semiconductors,NASDAQ,US,USD,US Dollar,Synaptics Incorporated,Common Stock,USA,US,US87157D1090,SYNA.US,Domestic,Domestic,,39300000.0,73.56524132315522,97.0,72.6277,0.7584045497232497,-0.24159545027675033,1.0129088670459785,1.0,5.0,1074300000.0,1700.0,631941.1764705882,282588.23529411765,5.2174,2026-02-05,0.0,0.0,0.2057180205042773,0.0,1.0,0.15384615384615385,13.0,1.0,1.0,1.701314892020009,1.0,0.06000000000000005,5.2174,0.035266839949164686,2026-02-05,0.28605199785566643,1.0,11.0,0.0,0.0,0.45454545454545453,0.7732,1.0,0.13608270804589007,0.06804135402294503,0.1321107784431137,0.1350407450523865,-0.002929966609272805,1.0,,,,0.0,-0.0761676440169766,1.0,1.0,-2.8024268551216633,ok,0.0,0.0,1.0,-0.017352735195704613,0.025433779147120136,8.0,1.0,SYNA.US,SYNA.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,0.9896024844720498,-0.006770649856308597,-0.0059368876329426445,5.0,10.0,10.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,0.019988388003196245,1.0,1.0,1.0,0.865,0.0,0.07289937820590148,-0.09891979168471587,0.3540230269197485,0.006926243249583457,0.04699180752412649,-0.008285137607060929,-0.12549106146604308,0.0,0.0,-0.0023486355903755587,True,True,True,True,3,3,True,0.28389580625894956,-0.45683004387282367,1.8963897986515783,0.1394665542954257,0.028000279843966122,0.858297854321945,-0.015741959134314365,-0.13266501291840557,-1.2924398364101917,-0.43615398722871257,0.47613076323510506,0.04934592329928153,-0.11080389431106125,0.3769325846030869,0.3275866613038053,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.24579582955116447,True,32,neutral,sector,neutral
FLEX.US,US,25363916800.0,0.0,0.0,0.0975056689342404,0.0975056689342404,0.11745824492682662,5002000000.0,,555100000.0,5557100000.0,0.21909471016716156,Technology,Electronic Components,NASDAQ,US,USD,US Dollar,Flex Ltd,Common Stock,USA,US,USY2573F1022,FLEX.US,Domestic,International/Domestic,,398000000.0,63.72843417085427,72.22,59.1103,0.8824208553150689,-0.11757914468493114,1.0781274020069982,1.0,6.0,25813000000.0,147979.0,174436.9133458126,14589.908027490386,10.1266,2026-02-04,0.0,0.0,0.3842735593103184,0.0,1.0,0.0006353240152477769,6.0,1.0,1.0,2.202970850628844,1.0,0.07999999999999996,10.1266,0.03631459761583489,2026-02-04,0.3221951515657921,1.0,9.0,0.0,0.0003012708150744021,0.8888888888888888,0.4984,1.0,0.14241893076248893,0.07120946538124447,0.07657107992678469,0.039572192513368964,0.036998887413415726,1.0,,,,0.0,0.00963011066482293,1.0,1.0,-2.415663497724664,ok,0.0,0.0,1.0,-0.008967943318634495,0.0026587566018275643,8.0,1.0,FLEX.US,FLEX.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,0.9272041720866673,0.015920410131068374,-0.0025396676850358846,19.0,5.0,28.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,-0.235005181388791,1.0,1.0,1.0,0.865,0.0,0.4684003418773606,-0.21988383826880803,-0.05958627760579662,0.0185019258679188,0.0694698568464657,0.0010577462443042088,-0.06648350547280572,0.0,0.0,0.024323036273739867,True,True,True,True,3,3,True,1.7142865176859514,-0.9347531782212648,-0.39321891156722116,0.1394665542954257,0.38995579899464644,1.1998248160011349,-0.3688546489124544,0.3220875286602827,-0.796471957504636,0.6234337555119127,-1.0934441182894947,0.10298567966236724,0.4348188946469344,-0.8465329820685096,0.3318332149845672,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.2357992857623788,True,33,neutral,sector,neutral
TRGP.US,US,52532068352.0,0.0164,0.0164,0.028468142792589246,0.044868142792589244,0.180142277067538,3067900000.0,,233650000.0,3301550000.0,0.0628482773203866,Energy,Oil & Gas Midstream,NYSE,US,USD,US Dollar,Targa Resources Inc,Common Stock,USA,US,US87612G1013,TRGP.US,Domestic,International/Domestic,,215000000.0,244.3352016372093,253.4,183.4767,0.9642273150639673,-0.035772684936032695,1.331696077143361,1.0,6.0,17136200000.0,3570.0,4800056.022408963,1272521.0084033613,15.7543,2026-02-19,0.0,0.0,0.5581706395601811,0.0,1.0,0.1244261250817772,4.0,1.0,1.0,3.108787807540928,1.0,0.3655000000000004,15.7543,0.1175699412849645,2026-02-19,0.09005563660507009,1.0,4.0,0.003831970354073939,0.04318855999062287,0.0,0.3508,1.0,0.18901982706543194,0.09450991353271597,-0.07940435384650313,0.08126817468282765,-0.16067252852933078,1.0,,,,0.0,0.20308201041557322,1.0,1.0,-3.1564597756397963,ok,0.0,0.0,1.0,-0.03889199322983731,0.014017755188962875,8.0,1.0,TRGP.US,TRGP.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,0.957629213483146,0.01801631025733952,-0.0058693202411942424,5.0,6.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,-1.4,0.0,-0.8711135769072331,1.0,1.0,1.0,0.865,0.0,0.10857331020748348,0.21009488767442633,-0.2123483373222673,0.010023385513636159,0.015386434889558247,-0.07967558802282762,0.0670084313636551,0.0,0.0,0.09016025520989862,True,True,True,True,3,3,True,0.39736470115121303,0.8931391480515574,-1.4013189853438361,-0.2669620839641063,0.7250346257400765,0.26574153522553107,-0.8788640257412462,-0.8098445310680782,0.8027605662182766,-1.4060725069984712,-0.33615464681599516,-0.21854571493833863,0.3237638016875143,-0.5499380443424708,0.5423095166258529,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.20922277951356302,True,34,neutral,sector,neutral
