symbol,error,error_stage,region,market_cap,dividend_yield,safe_dividend_yield,buyback_yield,shareholder_yield,gross_profitability,base_book_equity,rd_asset_5y,sga_asset_3y_30pct,adjusted_book,adjusted_book_to_market,sector,industry,exchange,listing_exchanges,currency_code,currency_name,company_name,asset_type,country,country_iso,isin,primary_ticker,home_category,international_domestic,payout_ratio,shares_outstanding,price_proxy,52_week_high,200_day_ma,recency_ratio,distance_from_high,price_to_200dma,dividend_safety_pass,piotroski_score,total_revenue,full_time_employees,revenue_per_employee,gross_profit_per_employee,earnings_surprise_pct,earnings_report_date,pead_signal,pead_signal_v2,pead_surprise_component,pead_decay_component,pead_breadth_component,pead_revision_component,pead_analyst_count,pead_filter_pass,pead_has_setup_coverage,sue_signal,sue_has_coverage,sue_surprise_raw,sue_surprise_pct,sue_std_error,sue_report_date,revision_impulse_signal,revision_impulse_has_coverage,revision_impulse_analyst_count,revision_impulse_drift_7d,revision_impulse_drift_30d,revision_impulse_breadth,revision_impulse_growth_component,revision_impulse_coverage_component,revision_impulse_disagreement,revision_impulse_disagreement_penalty,revenue_growth_yoy,revenue_growth_yoy_prev,revenue_acceleration,revenue_growth_has_coverage,price_momentum_1m,price_momentum_6m,price_momentum_6m_ex_1m,price_momentum_has_coverage,price_momentum_effective_signal,price_momentum_signal_coverage,price_momentum_proxy_used,beneish_m_score,beneish_data_status,beneish_is_missing,beneish_is_pathological_clipped,beneish_hard_filter_pass,accrual_ratio,accrual_volatility,accrual_measure_count,accrual_is_quarterly,listing_symbol,analysis_symbol,listing_exchange,listing_currency_code,listing_currency_name,listing_country,listing_country_iso,analysis_exchange,analysis_currency_code,analysis_currency_name,analysis_country,analysis_country_iso,sentiment_latest,sentiment_speed,sentiment_acceleration,sentiment_count_days,sentiment_article_count_recent,sentiment_article_count_total,sentiment_latest_count,sentiment_filter_pass,news_event_signal,news_event_effective_signal,news_event_breadth,news_article_count_recent,news_positive_article_share,news_negative_article_share,news_novelty_score,news_saturation_score,news_peer_spillover_signal,news_confirmation_signal,news_macro_multiplier,news_unique_title_ratio,news_novelty_multiplier,news_saturation_multiplier,news_peer_coverage,news_confirmation_coverage,beneish_hard_filter_threshold,beneish_missing_penalty_applied,forensic_penalty,earnings_signal_confidence,revision_signal_confidence,growth_signal_confidence,momentum_signal_confidence,news_signal_confidence,contrib_shareholder_yield,contrib_gross_profitability,contrib_adjusted_book_to_market,contrib_earnings,contrib_revision_impulse,contrib_growth,contrib_momentum,contrib_news_event,contrib_employee_efficiency,contrib_forensic,passes_size,passes_trend_gate,passes_quality_gate,passes_forensic_gate,factor_non_null_count,factor_positive_count,passes_factor_gate,z_shareholder_yield,z_gross_profitability,z_adjusted_book_to_market,z_pead_signal,z_sue_signal,z_revision_impulse_signal,z_revenue_growth_yoy,z_revenue_acceleration,z_price_momentum_effective_signal,z_news_event_effective_signal,z_beneish_risk,z_accrual_volatility_risk,life_cycle_growth_score,life_cycle_mature_score,life_cycle_recovery_score,life_cycle_confidence,life_cycle_stage,life_cycle_tilt_strength_applied,life_cycle_core_weight_shareholder_yield,life_cycle_core_weight_gross_profitability,life_cycle_core_weight_adjusted_book_to_market,life_cycle_pead_multiplier,life_cycle_growth_multiplier,life_cycle_momentum_multiplier,life_cycle_revision_impulse_multiplier,life_cycle_forensic_multiplier,news_own_confidence,news_has_coverage,composite_score,sentiment_has_coverage,rank,regime,neutralize_by,macro_state
LFUS.US,,,US,9633817600.0,0.0078,0.0078,0.0051919006350094055,0.012991900635009405,0.2289840062515227,2426034000.0,306003600.0,219221100.0,2951258700.0,0.30634363473935816,Technology,Electronic Components,NASDAQ,US,USD,US Dollar,Littelfuse Inc,Common Stock,USA,US,US5370081045,LFUS.US,Domestic,Domestic,,24909000.0,386.7605122646433,386.23,277.6398,1.0013735656594343,0.0013735656594342505,1.39302978990996,1.0,6.0,2386294000.0,17000.0,140370.23529411765,53296.64705882353,5.9055,2026-01-26,0.0,0.0,0.23192221767121304,0.0,1.0,0.1995252563615648,5.0,1.0,1.0,0.6092076990801712,1.0,0.1499999999999999,5.9055,0.24622144504490256,2026-01-26,0.35816745908749653,1.0,4.0,0.0,0.012679071299193085,0.75,0.6896,1.0,0.027004775234645163,0.013502387617322581,0.12167779341082707,0.10090061509719939,0.020777178313627687,1.0,,,,0.0,0.25595011142227597,1.0,1.0,-2.8433572509963243,ok,0.0,0.0,1.0,-0.09366443020702471,0.030675082767371662,8.0,1.0,LFUS.US,LFUS.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.061616308683874854,1.0,1.0,1.0,0.865,0.0,0.05578964259710275,-0.09410709835951926,-0.02099585337319138,-0.04365089612895331,0.10802589999824576,-0.024633791219038963,0.05270022142173428,0.0,0.0,-0.006161630868387486,True,True,True,True,3,3,True,0.2621519988752336,-0.39152055535342417,-0.14300132749966635,-0.33274839775354154,-0.6618054919056799,1.5322822694786633,-0.2917597602655517,-0.14246799063826554,0.5602309100709245,,-0.4221153977757901,0.5453480151435398,0.4684316597737523,-0.30697637510561687,-0.10838540065986807,0.5768170604336204,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.026966494067992373,False,165,neutral,sector,neutral
FIVE.US,,,US,12007177216.0,0.0,0.0,-0.007995630575096113,-0.007995630575096113,0.2757130486462642,2193290000.0,,548461900.0,2741751900.0,0.22834275289503647,Consumer Cyclical,Specialty Retail,NASDAQ,"F,US",USD,US Dollar,Five Below Inc,Common Stock,USA,US,US33829M1018,FIVE.US,Domestic,Domestic,,55597007.0,215.9680505103449,238.4,171.7242,0.9059062521407085,-0.09409374785929148,1.2576448194858088,1.0,6.0,4764147000.0,7800.0,610788.0769230769,195200.38461538462,23.1429,2026-03-18,0.01874489230452528,0.01874489230452528,0.728590297077407,0.6803950000871885,1.0,0.03781276649505706,25.0,1.0,1.0,4.329632118981273,1.0,0.8099999999999996,23.1429,0.18708286933869706,2026-03-18,0.2767363370203417,1.0,23.0,0.0,0.12994319121945838,0.6521739130434783,0.4392,1.0,0.18729248248855557,0.09364624124427778,0.24271956344341916,0.23062782235602275,0.012091741087396413,1.0,,,,0.0,0.13453632091502368,1.0,1.0,,missing,1.0,0.0,1.0,-0.039308964125035206,0.021239472466357247,8.0,1.0,FIVE.US,FIVE.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.25,0.11427910794712721,1.0,1.0,1.0,0.865,0.0,-0.19833006966415814,-0.07795752578082368,-0.11517675301690283,0.12902270813693495,0.13311534197106087,0.04452528629098768,0.12276394846966891,0.0,0.0,-0.011427910794712722,True,True,True,True,3,2,True,-0.9319404423326321,-0.3243323226382271,-0.7844610212199625,0.9543033357612578,2.0,1.8881608790221402,1.1470429379454892,-0.24951039153392746,1.3050449641317539,,0.25,-0.021441784105745574,1.0355662181240446,-0.42113633809134593,-0.4267134380710795,1.4567025562153906,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.026535025612055025,False,166,neutral,sector,neutral
EXC.US,,,US,49695612928.0,0.0346,0.0346,-0.008973080757726848,0.02562691924227315,0.05810242772582997,28798000000.0,,,28798000000.0,0.5794877717218846,Utilities,Utilities - Regulated Electric,NASDAQ,US,USD,US Dollar,Exelon Corporation,Common Stock,USA,US,US30161N1019,EXC.US,Domestic Primary,Domestic,,1012000000.0,49.10633688537549,50.65,45.4185,0.9695229394940867,-0.030477060505913256,1.08119680054109,1.0,5.0,24258000000.0,20571.0,1179232.900685431,329249.91492878326,3.201,2026-02-12,0.0,0.0,0.1273448519827108,0.0,1.0,0.05959952527312011,17.0,1.0,1.0,0.503724105748243,1.0,0.018299999999999983,3.201,0.03632941086433963,2026-02-12,0.08084605718132165,1.0,18.0,0.0,0.0027897206997275032,0.05555555555555555,0.2732,1.0,0.04923036528931042,0.02461518264465521,-0.010784134527508704,0.08953526161845948,-0.10031939614596819,1.0,,,,0.0,0.0421109491746388,1.0,1.0,,missing,1.0,0.0,1.0,-0.005649496542942692,0.003290388158684218,8.0,1.0,EXC.US,EXC.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.25,-0.40540050544705897,1.0,1.0,1.0,0.865,0.0,0.17020266805232523,-0.15892671199562008,0.09327144714318208,0.03516055377007114,0.00651843060284755,-0.130637638504979,-0.03939530644595853,0.0,0.0,0.04763455939002943,True,True,True,True,3,3,True,0.7291119259128374,-0.8073485106945957,0.5495883266335829,0.3030309419917508,0.7495821407819335,0.11905809320269498,-1.3200766836623499,-1.2148452694493648,-0.40573458239590643,,0.25,-1.060801010894118,-0.8391605295038793,-0.16221718567543802,0.1797526799440489,0.34196986561948695,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.023828002011897803,False,167,neutral,sector,neutral
LBTYB.US,,,US,4663599616.0,0.0,0.0,0.0,0.0,0.05710327979854753,9735700000.0,,684750000.0,10420450000.0,2.234422089805747,Communication Services,Telecom Services,NASDAQ,"F,US",USD,US Dollar,Liberty Global PLC Class B,Common Stock,USA,US,GB00B8W67779,LBTYA.US,Domestic Secondary,,,363157000.0,12.841827683343567,18.01,11.5756,0.7130387386642735,-0.2869612613357265,1.1093876501730855,1.0,5.0,4878500000.0,6636.0,735156.7209162146,194439.42133815552,82.1282,2024-07-25,,,0.9972010453671976,0.0,,,,1.0,0.0,0.0907479193233478,1.0,0.32030000000000003,82.1282,3.5295575081862247,2024-07-25,,0.0,0.0,,,,,,,,3.7809708737864076,-0.3762401818933444,4.157211055679752,1.0,,,,0.0,-0.0293344688549987,1.0,1.0,-3.107303264237517,ok,0.0,0.0,1.0,-0.14824153063308232,0.0589756978209682,8.0,1.0,LBTYB.US,LBTYB.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.46798794291567647,0.8,0.7,1.0,0.865,0.0,-0.08631256505670527,-0.2636976939480846,0.32356788048745627,-0.0032505376144578092,0.0,0.207,-0.09925963081631844,0.0,0.0,-0.054988583292591986,True,True,True,True,3,2,True,-0.369744618337149,-1.3395856354748765,1.9065762935626878,,-0.1391497266463103,,2.0,2.0,-1.0222807865012133,,-1.064024114168647,2.0,0.4727844573850583,-0.5611818039677487,1.5488877288176324,1.076103271432574,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.023058869759298134,False,168,neutral,sector,neutral
GEF.US,,,US,3997706752.0,0.0317,0.0317,-0.006161087912099017,0.025538912087900982,0.16486232659360478,2914899999.0,,362380000.0,3277279999.0,0.8197899951917234,Consumer Cyclical,Packaging & Containers,NYSE,US,USD,US Dollar,Greif Bros Corporation,Common Stock,USA,US,US3976241071,GEF.US,Domestic Primary,Domestic,,47600000.0,83.98543596638656,76.4992,65.9951,1.0978603170541203,0.09786031705412035,1.27260108654107,1.0,6.0,4290658121.0,12000.0,357554.84341666667,79227.33875,-29.0675,2026-01-31,,,-0.8219178454077264,0.0,,,,1.0,0.0,-0.5318482568979314,1.0,-0.19669999999999999,-29.0675,0.3698423327497138,2026-01-31,-0.06286593121797063,1.0,6.0,-0.00535905680600222,-0.00535905680600222,-0.8333333333333334,0.5624,1.0,0.21436227224008575,0.10718113612004287,0.37232721754724785,-0.8738947549145849,1.2462219724618326,1.0,,,,0.0,0.2114418172206376,1.0,1.0,-1.8487064037521526,ok,0.0,0.0,1.0,0.035317189177677406,0.0528662107655737,8.0,1.0,GEF.US,GEF.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,1.8777238877826932,0.8,1.0,1.0,0.865,0.0,-0.035648324808421915,-0.1781511118830145,0.17105807295573883,-0.025952598207314975,-0.08595820075048792,0.207,0.1901680344381152,0.0,0.0,-0.22063255681446647,True,True,True,True,3,3,True,-0.15270981973469597,-0.9050085605577866,1.0079346139938374,,-1.1109845122994424,-1.5700127990956698,2.0,2.0,1.9585517920425883,,1.8770958971885479,1.8783518783768387,0.4712888439982964,0.05184981996264676,1.8274628684113845,1.3561740244130882,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.021883314930148223,False,169,neutral,sector,neutral
OII.US,,,US,3610755840.0,0.0,0.0,0.010813820590217738,0.010813820590217738,0.21311881058196933,1076663000.0,,147750700.0,1224413700.0,0.33910177100205147,Energy,Oil & Gas Equipment & Services,NYSE,"F,US",USD,US Dollar,Oceaneering International Inc,Common Stock,USA,US,US6752321025,OII.US,Domestic,Domestic,,101262000.0,35.65755999288973,39.0,26.6131,0.9142964100740957,-0.08570358992590432,1.339849923266727,1.0,7.0,2784156000.0,11100.0,250824.86486486485,51210.99099099099,53.6885,2026-02-18,0.0,0.0,0.973095888860923,0.0,1.0,0.1256586921009643,4.0,1.0,1.0,1.2127964475328172,1.0,0.1572,53.6885,0.12961779391734762,2026-02-18,0.17066014853468303,1.0,4.0,-0.006094392214295902,-0.07176264940709613,0.25,0.604,1.0,0.2409410875419284,0.1204705437709642,-0.06289999299180038,0.09280079316162881,-0.1557007861534292,1.0,,,,0.0,0.190906193649306,1.0,1.0,-1.8980431773244737,ok,0.0,0.0,1.0,-0.01670043168518557,0.028941096257142997,8.0,1.0,OII.US,OII.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,1.1590243052154672,1.0,1.0,1.0,0.865,0.0,-0.1262643611143467,0.2925672921178759,-0.11071084138208324,0.0233901982463564,0.07393924922419531,-0.055036585593538516,0.04346008151945371,0.0,0.0,-0.11995901558980085,True,True,True,True,3,3,True,-0.5083229020724129,1.3681134053976773,-0.8036574547994746,0.18001881699582686,0.4874263809297183,1.2770163942002646,-0.4010497604429046,-0.7279793990434957,0.5206514902447358,,1.8768598213130618,0.4411887891178726,-0.44024954953743056,0.035337731608885516,0.06522280058605792,0.029885068977172406,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.021386017428112025,False,170,neutral,sector,neutral
CPRX.US,,,US,3065434880.0,0.0,0.0,-0.01851972883851971,-0.01851972883851971,0.4533167812752132,954268000.0,90020200.0,96375400.0,1140663600.0,0.3721049849866653,Healthcare,Biotechnology,NASDAQ,US,USD,US Dollar,Catalyst Pharmaceuticals Inc,Common Stock,USA,US,US14888U1016,CPRX.US,Domestic,Domestic,,127257929.0,24.088360576730743,26.58,22.2865,0.9062588629319317,-0.0937411370680683,1.0808498677105307,1.0,5.0,588989000.0,182.0,3236203.2967032967,2756791.208791209,100.0,2026-03-18,0.005093734129612802,0.005093734129612802,0.999329299739067,0.690956439983888,1.0,0.007376952433410727,4.0,1.0,1.0,8.0,1.0,0.38200000000000006,100.0,0.0364005494464026,2026-03-18,0.24301391186034302,1.0,4.0,0.15612261274273784,0.15612261274273784,0.5,0.37,1.0,0.35557695393997746,0.17778847696998873,0.0761035114934423,0.15305178911379613,-0.07694827762035383,1.0,,,,0.0,0.019743016038021054,1.0,1.0,-1.780024410484613,ok,0.0,0.0,1.0,0.007234018697997093,0.018811053138057768,8.0,1.0,CPRX.US,CPRX.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.854890422891325,1.0,1.0,1.0,0.865,0.0,-0.02447486192177165,0.06419999368484595,-0.031178587374558708,0.0743633479150038,0.10389987930563027,-0.0372147841512355,-0.045384673746053275,0.0,0.0,-0.08548904228913251,True,True,True,True,3,2,True,-0.1150058268220736,0.26709586863629675,-0.21235523533514397,-0.01483425682617368,2.0,1.4737571532713516,-0.42798112819226114,-0.2256910173782544,-0.48246281306016375,,1.8770958971885479,-0.16731505140589786,0.548470831778516,0.016540953019542295,-0.5818009781617229,0.5319298787589737,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.01872127142272839,False,171,neutral,sector,neutral
LMAT.US,,,US,2610856192.0,0.0087,0.0087,-0.00658501251152388,0.0021149874884761194,0.2899819714466696,393516000.0,44516400.0,23042000.0,461074400.0,0.17659892621155904,Healthcare,Medical Instruments & Supplies,NASDAQ,US,USD,US Dollar,LeMaitre Vascular Inc,Common Stock,USA,US,US5255582018,LMAT.US,Domestic,Domestic,,22929000.0,113.86698905316412,115.0639,90.7405,0.9895978586955954,-0.010402141304404644,1.2548640249190177,1.0,7.0,249602000.0,646.0,386380.80495356035,276376.16099071206,3.0303,2026-02-25,0.003102592648395839,0.003102592648395839,0.12062183843462797,0.5,1.0,0.0514432989690721,10.0,1.0,1.0,0.8086834609732911,1.0,0.020000000000000018,3.0303,0.024731555627376146,2026-02-25,0.2848359361618136,1.0,9.0,0.008447431227232736,0.0258133400326593,0.7777777777777778,0.3856,1.0,0.09734957919859316,0.04867478959929658,0.15679236139777797,0.11359200277276127,0.0432003586250167,1.0,,,,0.0,0.1620208667408199,1.0,1.0,-2.467881724442239,ok,0.0,0.0,1.0,-0.01248188478931979,0.010472830500490868,8.0,1.0,LMAT.US,LMAT.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.08857795214596928,1.0,1.0,1.0,0.865,0.0,0.06089467846450254,-0.12162787649860564,-0.117817419277177,-0.0015156511439250332,0.13313698145562705,-0.015321552733495804,0.07188300878135051,0.0,0.0,0.008857795214596929,True,True,True,True,3,3,True,0.2861402392486917,-0.5060172355040512,-0.8024464192883711,-0.08822388085309074,0.09202595043056608,1.8884678220656321,-0.2799881820825618,-0.008002748253467659,0.7641539701691636,,0.4910297197714904,-0.668185624063429,0.6245375190133311,-0.19601455386183197,-0.527284112733781,0.8205520728751631,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.018489964262873557,False,172,neutral,sector,neutral
BC.US,,,US,5017602048.0,0.0228,0.0228,0.02522255192878342,0.04802255192878342,0.2507812205865743,1625600000.0,527560000.0,297270000.00000006,2450430000.0,0.48836674900846977,Consumer Cyclical,Recreational Vehicles,NYSE,US,USD,US Dollar,Brunswick Corporation,Common Stock,USA,US,US1170431092,BC.US,Domestic Primary,Domestic,,65700000.0,76.37141625570776,89.8044,69.8788,0.8504195368568551,-0.14958046314314488,1.0929125322087352,1.0,5.0,5362800000.0,13300.0,403218.045112782,100165.41353383458,1.7544,2026-01-29,0.0,0.0,0.0700610285698056,0.0,1.0,0.02592095165003834,20.0,1.0,1.0,0.019315784330389153,1.0,0.010000000000000009,1.7544,0.5177113095152549,2026-01-29,0.23565613776331945,1.0,18.0,0.0007837739672342962,0.005276136950163374,0.1111111111111111,0.9592,1.0,0.24851369692798836,0.12425684846399418,0.15490518659624208,0.0682478598916203,0.08665732670462178,1.0,,,,0.0,0.008039983835577164,1.0,1.0,-2.7589700490581497,ok,0.0,0.0,1.0,-0.02129464743559861,0.033530399073873694,8.0,1.0,BC.US,BC.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.24998818832581693,1.0,1.0,1.0,0.865,0.0,0.09183990217583989,-0.0972864433776291,0.0004887943842993837,-0.03935297927661236,0.07676081691390307,0.0429220514798274,-0.03538527393754099,0.0,0.0,-0.025873777491722053,True,True,True,True,3,3,True,0.3697347785872174,-0.4549342695996607,0.003548191359603298,-0.3612168435308449,-0.7325587786354801,1.3257481332280325,0.4767865052398666,0.4335440990676439,-0.4239153486182993,,-0.21688827647572648,0.7168646531273604,0.05073595531212932,0.3568976864187991,-0.30235255142439166,0.3061617311066698,mature,0.35,0.4139900071377587,0.35641208660480606,0.22959790625743515,0.965,0.9475,0.965,0.965,1.035,0.0,False,0.014113090870365247,False,173,neutral,sector,neutral
VECO.US,,,US,2418098176.0,0.0,0.0,0.0162672900837717,0.0162672900837717,0.20018856610561964,885509000.0,346120400.0,58880000.0,1290509400.0,0.5336877604096087,Technology,Semiconductor Equipment & Materials,NASDAQ,US,USD,US Dollar,Veeco Instruments Inc,Common Stock,USA,US,US9224171002,VECO.US,Domestic,Domestic,,60594000.0,39.90656130970063,40.72,28.5273,0.9800236078020783,-0.01997639219792169,1.398890231802541,1.0,6.0,664294000.0,1265.0,525133.5968379447,209809.4861660079,-9.7065,2026-02-25,-0.054988005111627186,-0.054988005111627186,-0.3698592201387593,0.5,1.0,0.2973455959324061,5.0,1.0,1.0,-0.580545356877828,1.0,-0.02579999999999999,-9.7065,0.04444097208657795,2026-02-25,0.25337738828407735,1.0,5.0,-0.011836578846888093,-0.011836578846888093,0.2,1.0,1.0,0.27682321496754475,0.13841160748377238,-0.09396533264518392,-0.10240954076414854,0.008444208118964625,1.0,,,,0.0,0.252286913402379,1.0,1.0,-2.129322304316158,ok,0.0,0.0,1.0,-0.018206939159064513,0.008702754005891369,8.0,1.0,VECO.US,VECO.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,0.26994161809750744,1.0,1.0,1.0,0.865,0.0,0.08113979854785407,-0.11999262178508209,0.1423830198373064,-0.05377200591352457,0.0312989496667446,-0.08727428464838032,0.0519859953195791,0.0,0.0,-0.03171814012645713,True,True,True,True,3,3,True,0.347585589958073,-0.6095631330697622,0.8389710678906465,-0.3634500320278338,-1.2963320037912824,0.5716703135478465,-1.544729889735526,-0.26927518724546673,0.5354068289926655,,1.314395983679604,-0.7745127474845891,-0.19879109215156066,-0.1930320261614632,0.3775272000533763,0.5705592262148396,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.014050710898040046,False,174,neutral,sector,neutral
GEF-B.US,,,US,3961573120.0,0.0368,0.0368,-0.006161087912099017,0.030638912087900982,0.16486232659360478,2914899999.0,,181810000.00000003,3096709999.0,0.7816869473811454,Consumer Cyclical,Packaging & Containers,NYSE,US,USD,US Dollar,Greif Inc,Common Stock,USA,US,US3976242061,GEF-B.US,Domestic Secondary,,,47600000.0,83.22632605042017,93.33,73.0521,0.8917424842003662,-0.10825751579963383,1.1392735602456352,1.0,6.0,4290658121.0,12000.0,357554.84341666667,79227.33875,4.7605,2026-02-24,,,0.18815136946804825,0.0,,,,1.0,0.0,0.05169352479448153,1.0,0.031500000000000083,4.7605,0.6093606525234051,2026-02-24,0.08527588477366255,1.0,2.0,0.0,0.13777777777777775,0.0,0.592,0.5,0.1303703703703705,0.06518518518518525,0.37232721754724785,-0.8738947549145849,1.2462219724618326,1.0,,,,0.0,0.05263768362979104,1.0,1.0,,missing,1.0,0.0,1.0,0.035317189177677406,0.0528662107655737,8.0,1.0,GEF-B.US,GEF-B.US,NYSE,USD,US Dollar,USA,US,NYSE,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.25,1.0641759391884194,0.8,0.85,1.0,0.865,0.0,-0.007984262043553377,-0.1781511118830145,0.1514611088306864,-0.01659327206556295,-0.03483172050111097,0.207,0.018025818392394352,0.0,0.0,-0.12504067285463927,True,True,True,True,3,3,True,-0.03420287556114159,-0.9050085605577866,0.892462376235455,,-0.7103284274641672,-0.7484656567523175,2.0,2.0,0.18564896576741483,,0.25,1.8783518783768387,0.5846803029661335,0.05809965348693179,1.0630324630785601,0.47835216011242665,recovery,0.35,0.38906387803956155,0.3280836588131536,0.28285246314728485,0.9125,1.035,1.1225,0.9125,1.175,0.0,False,0.013885887875199704,False,175,neutral,sector,neutral
LFST.US,,,US,2449812480.0,0.0,0.0,-0.03162098078054165,-0.03162098078054165,0.18437311842056905,1521015000.0,,228351100.0,1749366100.0,0.7140816345257577,Healthcare,Medical Care Facilities,NASDAQ,US,USD,US Dollar,Lifestance Health Group Inc,Common Stock,USA,US,US53228F1012,LFST.US,,,,391136000.0,6.263326515585372,8.09,5.9477,0.7742059969821227,-0.22579400301787733,1.0530669864965234,1.0,7.0,1424285000.0,10961.0,129941.15500410546,37071.98248335006,64.3785,2026-03-05,0.0977577265357715,0.0977577265357715,0.9884712787606805,0.5569252295784685,1.0,0.17757840284513418,3.0,1.0,1.0,1.546973811317739,1.0,0.034699999999999995,64.3785,0.02243089039137769,2026-03-05,0.3786831021730677,1.0,4.0,0.014386607376405833,0.2014125032696834,0.5,1.0,1.0,0.2343709128956316,0.1171854564478158,0.1742503379623941,0.16336234738841537,0.010887990573978712,1.0,,,,0.0,-0.04453435983351684,1.0,1.0,-2.886087579484892,ok,0.0,0.0,1.0,-0.021085703284843077,0.013238463997900182,8.0,1.0,LFST.US,LFST.US,NASDAQ,USD,US Dollar,USA,US,NASDAQ,USD,US Dollar,USA,US,,,,,,,,1.0,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,-1.4,0.0,-0.5140452132189732,1.0,1.0,1.0,0.865,0.0,-0.07867710241062978,-0.24178026931039098,0.12036892803068061,0.1346762768409235,0.141,-0.017411923400048667,-0.09836311606975245,0.0,0.0,0.05140452132189732,True,True,True,True,3,2,True,-0.3696987236790287,-1.0058959097034932,0.8198245716498236,2.0,0.5818158734288161,2.0,-0.24796817698923357,-0.06654709542348847,-1.0456513567975811,,-0.5260342635101897,-0.5020561629277567,0.4482499389294395,-0.7063036427270545,1.3999180768775599e-05,0.4482359397486707,growth,0.35,0.354690172345744,0.400605183528483,0.24470464412577295,1.175,1.175,1.0875,1.175,1.0,0.0,False,0.011217315002679557,False,176,neutral,sector,neutral
